CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050254
vchdate,44706
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-21/5/2022 (ยอดเกิน 3,756 บาท ทำเช็คคืน 1/6/2022"
costcode,C100008
DR_amt,9015
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050254
vchdate,44706
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-21/5/2022 (ยอดเกิน 3,756 บาท ทำเช็คคืน 1/6/2022"
costcode,C100008
DR_amt,418.69
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050254
vchdate,44706
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-21/5/2022 (ยอดเกิน 3,756 บาท ทำเช็คคืน 1/6/2022"
costcode,C100008
DR_amt,1061.68
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050254
vchdate,44706
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-21/5/2022 (ยอดเกิน 3,756 บาท ทำเช็คคืน 1/6/2022"
costcode,C100008
DR_amt,1009.35
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050254
vchdate,44706
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-21/5/2022 (ยอดเกิน 3,756 บาท ทำเช็คคืน 1/6/2022"
costcode,C100008
DR_amt,663.55
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050254
vchdate,44706
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-21/5/2022 (ยอดเกิน 3,756 บาท ทำเช็คคืน 1/6/2022"
costcode,C100008
DR_amt,1470.09
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050254
vchdate,44706
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-21/5/2022 (ยอดเกิน 3,756 บาท ทำเช็คคืน 1/6/2022"
costcode,C100008
DR_amt,490.65
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050254
vchdate,44706
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-21/5/2022 (ยอดเกิน 3,756 บาท ทำเช็คคืน 1/6/2022"
costcode,C100008
DR_amt,654.21
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050254
vchdate,44706
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-21/5/2022 (ยอดเกิน 3,756 บาท ทำเช็คคืน 1/6/2022"
costcode,C100008
DR_amt,37.38
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050254
vchdate,44706
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-21/5/2022 (ยอดเกิน 3,756 บาท ทำเช็คคืน 1/6/2022"
costcode,C100008
DR_amt,37.38
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050254
vchdate,44706
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-21/5/2022 (ยอดเกิน 3,756 บาท ทำเช็คคืน 1/6/2022"
costcode,C100008
DR_amt,37.38
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050254
vchdate,44706
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-21/5/2022 (ยอดเกิน 3,756 บาท ทำเช็คคืน 1/6/2022"
costcode,C100008
DR_amt,37.38
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050256
vchdate,44706
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-20/5/2022 (ยอดเกิน 3,229.20 บาท ทำเช็คคืน 1/6/2"
costcode,C100008
DR_amt,21348
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050256
vchdate,44706
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-20/5/2022 (ยอดเกิน 3,229.20 บาท ทำเช็คคืน 1/6/2"
costcode,C100008
DR_amt,1054.21
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050256
vchdate,44706
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-20/5/2022 (ยอดเกิน 3,229.20 บาท ทำเช็คคืน 1/6/2"
costcode,C100008
DR_amt,462.62
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050256
vchdate,44706
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-20/5/2022 (ยอดเกิน 3,229.20 บาท ทำเช็คคืน 1/6/2"
costcode,C100008
DR_amt,356.07
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050256
vchdate,44706
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-20/5/2022 (ยอดเกิน 3,229.20 บาท ทำเช็คคืน 1/6/2"
costcode,C100008
DR_amt,1065.42
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050256
vchdate,44706
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-20/5/2022 (ยอดเกิน 3,229.20 บาท ทำเช็คคืน 1/6/2"
costcode,C100008
DR_amt,356.07
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050256
vchdate,44706
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-20/5/2022 (ยอดเกิน 3,229.20 บาท ทำเช็คคืน 1/6/2"
costcode,C100008
DR_amt,308.41
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050256
vchdate,44706
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-20/5/2022 (ยอดเกิน 3,229.20 บาท ทำเช็คคืน 1/6/2"
costcode,C100008
DR_amt,710.28
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050256
vchdate,44706
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-20/5/2022 (ยอดเกิน 3,229.20 บาท ทำเช็คคืน 1/6/2"
costcode,C100008
DR_amt,1102.8
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050256
vchdate,44706
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-20/5/2022 (ยอดเกิน 3,229.20 บาท ทำเช็คคืน 1/6/2"
costcode,C100008
DR_amt,386.92
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050256
vchdate,44706
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-20/5/2022 (ยอดเกิน 3,229.20 บาท ทำเช็คคืน 1/6/2"
costcode,C100008
DR_amt,995.33
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050249
vchdate,44707
remark,เคลียร์เงินทดรองจ่าย รอบวันที่ 1-20/5/2022 (รับเงินโอนยอด 1076.- 26/5/2022)
costcode,C100008
DR_amt,330
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050249
vchdate,44707
remark,เคลียร์เงินทดรองจ่าย รอบวันที่ 1-20/5/2022 (รับเงินโอนยอด 1076.- 26/5/2022)
costcode,C100008
DR_amt,407.48
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050250
vchdate,44707
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-20/5/2022 (รับเงินโอนยอด 10,829.- วันที่ 26/5/2"
costcode,C100008
DR_amt,16005
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050250
vchdate,44707
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-20/5/2022 (รับเงินโอนยอด 10,829.- วันที่ 26/5/2"
costcode,C100008
DR_amt,282.24
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050250
vchdate,44707
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-20/5/2022 (รับเงินโอนยอด 10,829.- วันที่ 26/5/2"
costcode,C100008
DR_amt,55.15
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050250
vchdate,44707
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-20/5/2022 (รับเงินโอนยอด 10,829.- วันที่ 26/5/2"
costcode,C100008
DR_amt,185.98
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050250
vchdate,44707
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-20/5/2022 (รับเงินโอนยอด 10,829.- วันที่ 26/5/2"
costcode,C100008
DR_amt,13.08
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050250
vchdate,44707
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-20/5/2022 (รับเงินโอนยอด 10,829.- วันที่ 26/5/2"
costcode,C100008
DR_amt,226.17
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050250
vchdate,44707
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-20/5/2022 (รับเงินโอนยอด 10,829.- วันที่ 26/5/2"
costcode,C100008
DR_amt,811.21
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050250
vchdate,44707
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-20/5/2022 (รับเงินโอนยอด 10,829.- วันที่ 26/5/2"
costcode,C100008
DR_amt,280.37
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050250
vchdate,44707
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-20/5/2022 (รับเงินโอนยอด 10,829.- วันที่ 26/5/2"
costcode,C100008
DR_amt,13.08
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050250
vchdate,44707
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-20/5/2022 (รับเงินโอนยอด 10,829.- วันที่ 26/5/2"
costcode,C100008
DR_amt,106.54
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050250
vchdate,44707
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-20/5/2022 (รับเงินโอนยอด 10,829.- วันที่ 26/5/2"
costcode,C100008
DR_amt,13.08
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050250
vchdate,44707
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-20/5/2022 (รับเงินโอนยอด 10,829.- วันที่ 26/5/2"
costcode,C100008
DR_amt,14.95
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050250
vchdate,44707
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-20/5/2022 (รับเงินโอนยอด 10,829.- วันที่ 26/5/2"
costcode,C100008
DR_amt,14.95
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050250
vchdate,44707
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-20/5/2022 (รับเงินโอนยอด 10,829.- วันที่ 26/5/2"
costcode,C100008
DR_amt,89.72
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050250
vchdate,44707
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-20/5/2022 (รับเงินโอนยอด 10,829.- วันที่ 26/5/2"
costcode,C100008
DR_amt,13.08
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050250
vchdate,44707
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-20/5/2022 (รับเงินโอนยอด 10,829.- วันที่ 26/5/2"
costcode,C100008
DR_amt,224.3
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050250
vchdate,44707
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-20/5/2022 (รับเงินโอนยอด 10,829.- วันที่ 26/5/2"
costcode,C100008
DR_amt,13.08
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050250
vchdate,44707
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-20/5/2022 (รับเงินโอนยอด 10,829.- วันที่ 26/5/2"
costcode,C100008
DR_amt,89.72
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050250
vchdate,44707
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-20/5/2022 (รับเงินโอนยอด 10,829.- วันที่ 26/5/2"
costcode,C100008
DR_amt,13.08
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050250
vchdate,44707
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-20/5/2022 (รับเงินโอนยอด 10,829.- วันที่ 26/5/2"
costcode,C100008
DR_amt,317.76
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050250
vchdate,44707
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-20/5/2022 (รับเงินโอนยอด 10,829.- วันที่ 26/5/2"
costcode,C100008
DR_amt,93.46
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050250
vchdate,44707
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-20/5/2022 (รับเงินโอนยอด 10,829.- วันที่ 26/5/2"
costcode,C100008
DR_amt,22.43
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050250
vchdate,44707
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-20/5/2022 (รับเงินโอนยอด 10,829.- วันที่ 26/5/2"
costcode,C100008
DR_amt,14.95
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050250
vchdate,44707
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-20/5/2022 (รับเงินโอนยอด 10,829.- วันที่ 26/5/2"
costcode,C100008
DR_amt,14.95
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050250
vchdate,44707
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-20/5/2022 (รับเงินโอนยอด 10,829.- วันที่ 26/5/2"
costcode,C100008
DR_amt,401.87
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050250
vchdate,44707
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-20/5/2022 (รับเงินโอนยอด 10,829.- วันที่ 26/5/2"
costcode,C100008
DR_amt,242.99
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050255
vchdate,44707
remark,"เคลียร์เงินทดรองจ่าย (นิศารัตน์ โพธิ์ทอง) รอบวันที่ 1-20/5/2022 (รับเงินโอนยอด 2,510 วันที่ 26/5/2022)"
costcode,C100008
DR_amt,4352
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050257
vchdate,44707
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-21/5/2022 (รับเงินโอนยอด 4,218.- วันที่ 26/05/2"
costcode,C100008
DR_amt,3670
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050257
vchdate,44707
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-21/5/2022 (รับเงินโอนยอด 4,218.- วันที่ 26/05/2"
costcode,C100008
DR_amt,14.95
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050257
vchdate,44707
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-21/5/2022 (รับเงินโอนยอด 4,218.- วันที่ 26/05/2"
costcode,C100008
DR_amt,22.43
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050257
vchdate,44707
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-21/5/2022 (รับเงินโอนยอด 4,218.- วันที่ 26/05/2"
costcode,C100008
DR_amt,24.3
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050257
vchdate,44707
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-21/5/2022 (รับเงินโอนยอด 4,218.- วันที่ 26/05/2"
costcode,C100008
DR_amt,22.43
CR_amt,0
predpt_name,KOE Tipco 21 April - 20 May 22
vchno,APO2022050257
vchdate,44707
remark,"เคลียร์เงินทดรองจ่าย รอบวันที่ 1-21/5/2022 (รับเงินโอนยอด 4,218.- วันที่ 26/05/2"
costcode,C100008
DR_amt,112.15
CR_amt,0
predpt_name,Fanta Sampling Booth (LCC)
vchno,APO2022050430
vchdate,44707
remark,เคลียร์เงินทดรองจ่าย ค่าถาดเสิร์ฟเครื่องดื่ม งาน Fanta Sampling #PR2022050180
costcode,C100008
DR_amt,724.3
CR_amt,0
predpt_name,Cockpit FC Activity Support at Giant Tire ( Apr 22)
vchno,APS2022050058
vchdate,44708
remark,ค่าผลิตป้ายกองโจรและพนักงานแจกใบปลิว ส่งมอบงานวันที 23/5/2565 
costcode,C100008
DR_amt,3500
CR_amt,0
predpt_name,Cockpit FC Activity Support at Sirinthorn and Kitsawad (May 22)
vchno,APS2022050059
vchdate,44708
remark,ค่าผลิตป้ายกองโจร ส่งมอบงานวันที่ 21/5/2565
costcode,C100008
DR_amt,7000
CR_amt,0
predpt_name,Cockpit Owner Re-inkjet Stand Cut Out ( May 22)
vchno,APS2022050060
vchdate,44708
remark,ค่า Reinket และซ่อมป้ายโครงเหล็ก ส่งมอบงานวันที่ 12/5/2565
costcode,C100008
DR_amt,4700
CR_amt,0
predpt_name,"Cockpit FC Activity Support at Bangkok, Nakhon Pathom, Samutsakorn ( May 22 )"
vchno,APS2022050061
vchdate,44708
remark,ค่าผลิตป้ายกองโจรและป้ายโครงเหล็ก ส่งมอบงานวันที่ 13/5/2565
costcode,C100008
DR_amt,3500
CR_amt,0
predpt_name,"Cockpit FC Activity Support at Bangkok, Nakhon Pathom, Samutsakorn ( May 22 )"
vchno,APS2022050061
vchdate,44708
remark,ค่าผลิตป้ายกองโจรและป้ายโครงเหล็ก ส่งมอบงานวันที่ 13/5/2565
costcode,C100008
DR_amt,22000
CR_amt,0
predpt_name,"Cockpit FC Activity Support at Bangkok, Nakhon Pathom, Samutsakorn ( May 22 )"
vchno,APS2022050061
vchdate,44708
remark,ค่าผลิตป้ายกองโจรและป้ายโครงเหล็ก ส่งมอบงานวันที่ 13/5/2565
costcode,C100008
DR_amt,18000
CR_amt,0
predpt_name,Danone Decoration ISEA 6D (Additional2)
vchno,APV2022050041
vchdate,44708
remark,ค่าไฟวงแหวนตั้งพื้น LED ส่งสินค้า 18/5/65
costcode,C100008
DR_amt,1214.95
CR_amt,0
predpt_name,Betagro_BKK Diversity Troop 2 Shops
vchno,APV2022050043
vchdate,44708
remark,ค่า SPK ลำโพงล้อลาก งาน Betagro ส่งสินค้าวันที่ 17/05/2022
costcode,C100008
DR_amt,2514.02
CR_amt,0
predpt_name,Production Spray Alcohol
vchno,APV2022050062
vchdate,44708
remark,ค่าสเปรย์การ์ด ส่งสินค้าวันที่ 27/5/2022
costcode,C100008
DR_amt,25500
CR_amt,0
predpt_name,Production Spray Alcohol
vchno,APV2022050063
vchdate,44708
remark,ค่าสเปรย์การ์ด ส่งสินค้าวันที่ 27/5/2022
costcode,C100008
DR_amt,25500
CR_amt,0
predpt_name,GSK Tumbler
vchno,APS2022050068
vchdate,44711
remark,ค่ากระบอกน้ำ ส่งมอบงาน 9/5/2565
costcode,C100006
DR_amt,399975
CR_amt,0
predpt_name,"Delivery Pantene Sampling (15,000 Units)"
vchno,APV2022050051
vchdate,44711
remark,ค่าเทปกาวสองหน้า งาน Pantene ส่งสินค้าวันที่ 23/05/2022
costcode,C100008
DR_amt,165
CR_amt,0
predpt_name,KOE Tipco 21 May - 20 June 22
vchno,APO2022050431
vchdate,44712
remark,เคลียร์เงินทดรองจ่าย KOE Tipco รอบ 21-31/5/65 คุณอภิรดี
costcode,C100008
DR_amt,630
CR_amt,0
predpt_name,KOE Tipco 21 May - 20 June 22
vchno,APO2022050433
vchdate,44712
remark,เคลียร์เงินทดรองจ่าย KOE Tipco รอบ 21-31/5/65 คุณเกศินี
costcode,C100008
DR_amt,160
CR_amt,0
predpt_name,KOE Tipco 21 May - 20 June 22
vchno,APO2022050433
vchdate,44712
remark,เคลียร์เงินทดรองจ่าย KOE Tipco รอบ 21-31/5/65 คุณเกศินี
costcode,C100008
DR_amt,257.01
CR_amt,0
predpt_name,KOE Tipco 21 May - 20 June 22
vchno,APO2022050434
vchdate,44712
remark,เคลียร์เงินทดรองจ่าย KOE Tipco รอบ 21-31/5/65 คุณจันจิรา
costcode,C100008
DR_amt,730
CR_amt,0
predpt_name,KOE Tipco 21 May - 20 June 22
vchno,APO2022050434
vchdate,44712
remark,เคลียร์เงินทดรองจ่าย KOE Tipco รอบ 21-31/5/65 คุณจันจิรา
costcode,C100008
DR_amt,336.45
CR_amt,0
predpt_name,KOE Tipco 21 May - 20 June 22
vchno,APO2022050436
vchdate,44712
remark,เคลียร์เงินทดรองจ่าย KOE Tipco รอบ 21-31/5/65 คุณปวีณา
costcode,C100008
DR_amt,188.79
CR_amt,0
predpt_name,KOE Tipco 21 May - 20 June 22
vchno,APO2022050436
vchdate,44712
remark,เคลียร์เงินทดรองจ่าย KOE Tipco รอบ 21-31/5/65 คุณปวีณา
costcode,C100008
DR_amt,360.75
CR_amt,0
predpt_name,KOE Tipco 21 May - 20 June 22
vchno,APO2022050437
vchdate,44712
remark,เคลียร์เงินทดรองจ่าย KOE Tipco รอบ 21-31/5/65 คุณกฤษณา
costcode,C100008
DR_amt,7525
CR_amt,0
predpt_name,KOE Tipco 21 May - 20 June 22
vchno,APO2022050438
vchdate,44712
remark,เคลียร์เงินทดรองจ่าย KOE Tipco รอบ 21-31/5/65 คุณทรงศรี #PR2022050232
costcode,C100008
DR_amt,922.43
CR_amt,0
predpt_name,KOE Tipco 21 May - 20 June 22
vchno,APO2022050440
vchdate,44712
remark,เคลียร์เงินทดรองจ่าย KOE Tipco รอบ 21-31/5/65 คุณวริศรา
costcode,C100008
DR_amt,30
CR_amt,0
predpt_name,KOE Tipco 21 May - 20 June 22
vchno,APO2022050441
vchdate,44712
remark,เคลียร์เงินทดรองจ่าย KOE Tipco รอบ 21-31/5/65 คุณวนิดา #PR2022050232
costcode,C100008
DR_amt,2590
CR_amt,0
predpt_name,KOE Tipco 21 May - 20 June 22
vchno,APO2022050441
vchdate,44712
remark,เคลียร์เงินทดรองจ่าย KOE Tipco รอบ 21-31/5/65 คุณวนิดา #PR2022050232
costcode,C100008
DR_amt,677.57
CR_amt,0
predpt_name,KOE Tipco 21 May - 20 June 22
vchno,APO2022050441
vchdate,44712
remark,เคลียร์เงินทดรองจ่าย KOE Tipco รอบ 21-31/5/65 คุณวนิดา #PR2022050232
costcode,C100008
DR_amt,36.45
CR_amt,0
predpt_name,KOE Tipco 21 May - 20 June 22
vchno,APO2022050441
vchdate,44712
remark,เคลียร์เงินทดรองจ่าย KOE Tipco รอบ 21-31/5/65 คุณวนิดา #PR2022050232
costcode,C100008
DR_amt,420.56
CR_amt,0
predpt_name,Ivy and Hygiene Internal Launch 2022
vchno,APS2022050080
vchdate,44712
remark,ค่าผลิต stage Backdrop standee ส่งมอบงาน 28/5/2565
costcode,C100006
DR_amt,8800
CR_amt,0
predpt_name,Ivy and Hygiene Internal Launch 2022
vchno,APS2022050080
vchdate,44712
remark,ค่าผลิต stage Backdrop standee ส่งมอบงาน 28/5/2565
costcode,C100006
DR_amt,2300
CR_amt,0
predpt_name,Ivy and Hygiene Internal Launch 2022
vchno,APS2022050080
vchdate,44712
remark,ค่าผลิต stage Backdrop standee ส่งมอบงาน 28/5/2565
costcode,C100008
DR_amt,8800
CR_amt,0
predpt_name,Ivy and Hygiene Internal Launch 2022
vchno,APS2022050080
vchdate,44712
remark,ค่าผลิต stage Backdrop standee ส่งมอบงาน 28/5/2565
costcode,C100008
DR_amt,900
CR_amt,0
predpt_name,Cockpit Owner_Activity Support at Rangsit 2 (Apr 22)
vchno,APS2022050090
vchdate,44712
remark,ค่าผลิตป้ายและบริการรถแห่ ส่งมอบงาน 24/4/2565 #JV2022040039
costcode,C100008
DR_amt,5800
CR_amt,0
predpt_name,Cockpit Owner_ Car Parade & Leaflet  (Apr 22)
vchno,APS2022050091
vchdate,44712
remark,ค่าผลิตป้ายและบริการรถแห่ ส่งมอบงานวันที่ 24/4/2565 #JV2022040039
costcode,C100008
DR_amt,23200
CR_amt,0
predpt_name,Cockpit Owner-Car Parade at Surin & Chaingrai (Apr22)
vchno,APS2022050092
vchdate,44712
remark,ค่าผลิตป้ายและค่าบริการรถแห่ ส่งมอบงานวันที่ 24/4/2565 #JV2022040039
costcode,C100008
DR_amt,11600
CR_amt,0
predpt_name,Cockpit Owner_ Car Parade BKK 6 Stores (Apr 22)
vchno,APS2022050093
vchdate,44712
remark,ค่าผลิตป้ายและบริการรถแห่ ส่งมอบงานวันที่ 24/4/2565 #JV2022040039
costcode,C100008
DR_amt,34800
CR_amt,0
predpt_name,Cockpit Owner-Car Parade at Cockpit Big C Lopburi ( Apr 22)
vchno,APS2022050095
vchdate,44712
remark,ค่าผลิตป้ายและบริการรถแห่ ส่งมอบงานวันที่ 24/4/2565
costcode,C100008
DR_amt,9200
CR_amt,0
predpt_name,Cockpit Owner-Car Parade at Cockpit Big C Lopburi ( Apr 22)
vchno,APS2022050095
vchdate,44712
remark,ค่าผลิตป้ายและบริการรถแห่ ส่งมอบงานวันที่ 24/4/2565
costcode,C100008
DR_amt,500
CR_amt,0
predpt_name,Cockpit FC Local Activity - CPF Ekachai Group
vchno,APS2022050096
vchdate,44712
remark,ค่าผลิตป้ายและบริการรถแห่ ส่งมอบงานวันที่ 4/5/2565
costcode,C100008
DR_amt,11600
CR_amt,0
predpt_name,Cockpit FC Activity Support at CP.Cho Sriarun
vchno,APS2022050097
vchdate,44712
remark,ค่าบริการรถแห่ ส่งมอบงานวันที่ 8/5/2565
costcode,C100008
DR_amt,5800
CR_amt,0
predpt_name,"Cockpit FC Activity Support at Bangkok, Nakhon Pathom, Samutsakorn ( May 22 )"
vchno,APS2022050098
vchdate,44712
remark,ค่าผลิตป้ายและค่าบริการรถแห่ ส่งมอบงานวันที่ 15/5/2565
costcode,C100008
DR_amt,29000
CR_amt,0
predpt_name,Cockpit Owner Re-inkjet Stand Cut Out ( May 22)
vchno,APS2022050100
vchdate,44712
remark,ค่าผลิตป้ายไวนิล ส่งมอบงานวันที่ 12/5/2565
costcode,C100008
DR_amt,6380
CR_amt,0
predpt_name,JTI Kick off 2022
vchno,APS2022050102
vchdate,44712
remark,ค่าบริการวิทยุสื่อสาร ส่งมอบงานวันที่ 28/4/2565 #JV2022040039
costcode,C100008
DR_amt,2000
CR_amt,0
predpt_name,Multy Beauty Grand Opening Fashion Island shop
vchno,APS2022050103
vchdate,44712
remark,ค่าบริการวิทยุสื่อสาร ส่งมอบงานวันที่ 7/5/2565
costcode,C100008
DR_amt,3000
CR_amt,0
predpt_name,Vixol Event 2022
vchno,APS2022050108
vchdate,44712
remark,"ค่าผลิต PP board ,standy ส่งมอบงานวันที่ 21/4/2565 #JV2022040039"
costcode,C100008
DR_amt,12800
CR_amt,0
predpt_name,Danone Board Activity (You Got A Message)
vchno,APS2022050109
vchdate,44712
remark,ค่าผลิตอุปกรณ์ ส่งมอบงานวันที่ 27/4/2565 #JV2022040039
costcode,C100006
DR_amt,4800
CR_amt,0
predpt_name,Danone Board Activity (You Got A Message)
vchno,APS2022050109
vchdate,44712
remark,ค่าผลิตอุปกรณ์ ส่งมอบงานวันที่ 27/4/2565 #JV2022040039
costcode,C100006
DR_amt,4800
CR_amt,0
